@relation R_data_frame

@attribute chou_fasman numeric
@attribute emini numeric
@attribute kolaskar_tongaonkar numeric
@attribute parker numeric
@attribute isoelectric_point numeric
@attribute aromaticity numeric
@attribute hydrophobicity numeric
@attribute stability numeric
@attribute target {Non-promoting,Promoting}

@data
0.966,0.156,1.053,-1.453,6.305237,0.085,-0.2235,31.60705,Promoting
0.91,0.169,1.094,0.24,6.305237,0.085,-0.2235,31.60705,Promoting
0.94,0.317,1.056,0.04,6.305237,0.085,-0.2235,31.60705,Promoting
0.879,0.347,1.075,0.46,6.305237,0.085,-0.2235,31.60705,Promoting
0.919,0.386,1.009,1,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.014,0.399,1.018,1.24,6.305237,0.085,-0.2235,31.60705,Promoting
0.955,1.5,1,1,6.305237,0.085,-0.2235,31.60705,Promoting
0.943,1.127,1.044,0.107,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.989,0.152,1.03,3.653,8.492493,0.059158,-1.129807,58.791593,Non-promoting
1.046,0.152,1.009,3.573,8.492493,0.059158,-1.129807,58.791593,Non-promoting
0.971,0.079,1.052,1.687,8.492493,0.059158,-1.129807,58.791593,Promoting
1.069,0.07,1.013,3.94,8.492493,0.059158,-1.129807,58.791593,Non-promoting
0.915,0.249,1.039,3.74,8.492493,0.059158,-1.129807,58.791593,Non-promoting
1.015,0.078,1.012,3.267,8.492493,0.059158,-1.129807,58.791593,Non-promoting
0.897,0.059,1.043,1.707,8.492493,0.059158,-1.129807,58.791593,Non-promoting
1.065,0.053,1.008,3.42,8.492493,0.059158,-1.129807,58.791593,Non-promoting
0.997,0.256,1.035,4.067,8.492493,0.059158,-1.129807,58.791593,Non-promoting
1.163,0.423,0.979,5.3,8.492493,0.059158,-1.129807,58.791593,Non-promoting
0.902,0.314,1.102,0.493,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.981,8.553,1.012,3.293,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.784,0.025,1.14,-1.98,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.819,0.08,1.073,0.073,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.857,1.069,1.053,-0.1,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.748,0.158,1.117,-0.82,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.808,0.06,1.115,-1.087,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.947,0.056,1.094,-0.08,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.927,0.137,1.12,-0.407,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.994,0.172,1.053,-0.14,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.943,4.32,0.978,1.927,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.983,4.466,1.013,1.867,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.001,1.007,1.056,0.673,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.995,0.74,1.067,0.633,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.848,0.394,1.071,-1.167,8.715515,0.070313,0.071094,49.101172,Promoting
0.869,0.329,1.091,0.007,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.887,0.427,1.011,2.92,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.985,0.999,1.068,1.813,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.189,0.084,1.021,2.087,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.931,0.142,1.074,-0.033,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.045,3.509,1.023,2.267,8.715515,0.070313,0.071094,49.101172,Promoting
1.212,0.032,1.043,1.7,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.199,0.206,1.029,1.66,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.053,0.052,1.054,0.18,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.016,0.13,1.019,1.253,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.969,0.198,1.071,0.813,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.948,0.079,1.048,-0.007,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.047,0.394,1.009,1.12,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.989,6.015,1.014,3.24,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.967,0.243,1.092,0.54,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.879,0.078,1.06,0.313,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.894,0.123,1.104,-0.833,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.171,0.469,0.989,2.313,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.892,0.258,1.097,-0.36,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.024,0.394,1.075,0.347,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.987,1.244,1.072,2.247,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.951,4.665,1.031,2.907,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.966,1.306,1.041,2.273,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.991,1.869,1.024,1.427,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.871,0.505,1.113,0.687,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.896,0.093,1.153,-2.22,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.925,0.434,1.097,0.48,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.89,0.081,1.149,-1.927,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.071,0.31,1.032,1.013,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.865,1.269,1.084,0.987,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.029,1.332,1.058,2.507,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.966,1.283,1.067,1.053,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.138,0.402,1.006,2.173,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.993,0.45,1.085,1.787,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.997,2.043,1.027,2.233,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.005,2.129,1.1,2.253,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.028,0.461,1.031,1.513,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.889,2.221,1.061,1.947,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.941,1.257,1.042,1.187,8.715515,0.070313,0.071094,49.101172,Non-promoting
1.048,2.332,1.022,2.58,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.762,0.078,1.104,-1,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.935,0.671,1.073,1.68,8.715515,0.070313,0.071094,49.101172,Non-promoting
0.991,0.673,0.942,4.053,7.619446,0.076555,-1.695694,57.266507,Promoting
0.989,0.719,0.944,4.527,7.619446,0.076555,-1.695694,57.266507,Promoting
1.222,3.29,0.953,4.773,7.619446,0.076555,-1.695694,57.266507,Promoting
1.041,0.995,0.967,3.813,7.619446,0.076555,-1.695694,57.266507,Promoting
0.928,0.307,0.939,3.547,7.619446,0.076555,-1.695694,57.266507,Promoting
1.165,0.792,0.965,3.8,7.619446,0.076555,-1.695694,57.266507,Promoting
1.259,1.795,0.939,5.4,7.619446,0.076555,-1.695694,57.266507,Promoting
1.141,0.87,0.967,3.52,7.619446,0.076555,-1.695694,57.266507,Promoting
0.98,0.15,1.059,1.82,4.83075,0.064706,-0.007647,16.77,Promoting
1.139,0.525,0.997,4.873,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.089,0.465,1.042,3.1,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.006,0.078,1.132,2.32,4.862732,0.067067,-0.203804,33.901702,Promoting
1.089,0.296,1.045,2.7,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.971,0.273,1.061,1.52,4.862732,0.067067,-0.203804,33.901702,Promoting
0.991,0.963,1.035,2.767,4.862732,0.067067,-0.203804,33.901702,Promoting
1.129,4.746,0.95,4.533,4.862732,0.067067,-0.203804,33.901702,Promoting
0.983,0.072,1.018,0.433,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.985,0.749,0.985,1.353,4.862732,0.067067,-0.203804,33.901702,Promoting
0.947,0.123,1.019,1.153,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.105,2.197,0.918,3.1,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.889,0.22,1.069,-0.1,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.054,0.276,1.01,0.673,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.936,0.506,1.005,1.58,4.862732,0.067067,-0.203804,33.901702,Promoting
0.851,0.383,1.023,1.187,4.862732,0.067067,-0.203804,33.901702,Promoting
0.902,0.288,1.043,1.087,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.959,3.203,1.015,2.333,4.862732,0.067067,-0.203804,33.901702,Promoting
0.873,1.016,1.095,1.607,4.862732,0.067067,-0.203804,33.901702,Promoting
1.022,0.949,0.994,2.213,4.862732,0.067067,-0.203804,33.901702,Promoting
0.909,0.354,1.05,0.893,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.876,0.461,1.067,1.42,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.964,0.519,1.069,0.92,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.872,0.558,0.98,1.227,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.106,2.395,0.964,3.827,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.027,0.123,1.093,2.747,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.251,0.576,0.992,3.507,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.107,4.536,0.979,3.34,4.862732,0.067067,-0.203804,33.901702,Promoting
1.065,0.259,0.985,0.72,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.035,1.201,1.019,2.8,4.862732,0.067067,-0.203804,33.901702,Promoting
1.013,0.068,1.068,-0.433,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.053,0.332,1.041,2.96,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.998,0.585,0.954,2.753,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.947,0.258,1.07,-0.127,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.971,0.135,1.028,1.38,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.024,0.041,1.096,1.767,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.046,0.847,0.995,1.56,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.053,1.85,0.983,2.873,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.984,1.456,1.003,2.773,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.963,0.928,1.014,2.407,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.986,0.848,1.045,1.247,4.862732,0.067067,-0.203804,33.901702,Promoting
1.055,4.141,0.989,3.393,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.044,1.35,0.982,2.98,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.965,0.708,0.99,1.173,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1,3.206,1.009,2.853,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.227,4.977,0.959,4.18,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.112,0.312,1.024,1.493,4.862732,0.067067,-0.203804,33.901702,Promoting
1.097,0.373,0.97,1.953,4.862732,0.067067,-0.203804,33.901702,Promoting
1.097,1.471,0.992,2.213,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.096,2.306,1,2.513,4.862732,0.067067,-0.203804,33.901702,Non-promoting
0.952,0.725,1.019,1.827,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.072,0.364,1.071,1.927,4.862732,0.067067,-0.203804,33.901702,Non-promoting
1.063,6.674,0.977,4.26,5.684509,0.088235,-0.356863,56.023529,Promoting
1.079,0.771,1.033,1.82,6.699524,0.090692,-0.211217,36.366134,Non-promoting
0.879,0.078,1.088,-0.48,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.163,0.084,1.044,2.987,6.699524,0.090692,-0.211217,36.366134,Promoting
1.058,0.571,1.048,0.627,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.055,0.111,1.062,1.633,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.121,0.511,1.045,0.98,6.699524,0.090692,-0.211217,36.366134,Promoting
1.075,0.661,1.034,1.067,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.002,0.081,1.094,0.68,6.699524,0.090692,-0.211217,36.366134,Non-promoting
0.971,0.302,1.046,0.42,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.056,0.458,1.058,0.393,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.041,0.656,1.025,1.613,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.119,0.134,1.037,2.627,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.062,0.079,1.081,0.92,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.183,0.113,1.047,2.987,6.699524,0.090692,-0.211217,36.366134,Promoting
0.914,0.051,1.082,0.127,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.103,0.68,1.027,2.14,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.059,0.103,1.075,1.107,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.123,0.115,1.06,2.747,6.699524,0.090692,-0.211217,36.366134,Promoting
0.878,0.018,1.096,-0.787,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.061,0.087,1.041,1.393,6.699524,0.090692,-0.211217,36.366134,Promoting
1.032,0.539,1.045,1.173,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.12,0.851,1.037,1.473,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.133,0.123,1.022,2.307,6.699524,0.090692,-0.211217,36.366134,Promoting
0.95,0.155,1.051,0.36,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.151,2.639,1.032,1.94,6.699524,0.090692,-0.211217,36.366134,Non-promoting
0.963,0.302,1.034,0.72,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.192,2.167,1.025,2.127,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.019,0.279,1.033,0.913,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.12,0.851,1.037,1.473,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.012,0.29,1.039,1.113,6.699524,0.090692,-0.211217,36.366134,Non-promoting
0.978,0.104,1.056,0.413,6.699524,0.090692,-0.211217,36.366134,Promoting
1.077,1.204,1.045,1.58,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.143,2.243,1.025,2.02,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.151,0.312,1.012,3.273,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.156,2.427,1.022,2.387,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.109,1.121,1.008,2.893,6.699524,0.090692,-0.211217,36.366134,Non-promoting
0.91,0.05,1.078,0.027,6.699524,0.090692,-0.211217,36.366134,Non-promoting
0.962,0.055,1.093,0.38,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.088,0.442,1.048,0.66,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.027,0.49,1.031,1.467,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.075,0.454,1.017,1.96,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.105,0.749,1.01,2.607,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.167,0.303,1.013,3.24,6.699524,0.090692,-0.211217,36.366134,Promoting
1.107,0.934,1.001,2.84,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.079,0.771,1.033,1.82,6.699524,0.090692,-0.211217,36.366134,Non-promoting
0.873,0.07,1.097,-0.113,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.043,0.694,1.04,1.9,6.699524,0.090692,-0.211217,36.366134,Non-promoting
0.994,0.038,1.103,0.533,6.699524,0.090692,-0.211217,36.366134,Non-promoting
1.054,0.075,1.06,1.76,6.699524,0.090692,-0.211217,36.366134,Promoting
1.146,1.436,1.013,2.26,6.699524,0.090692,-0.211217,36.366134,Non-promoting
0.999,0.105,1.087,0.867,6.699524,0.090692,-0.211217,36.366134,Non-promoting
0.945,0.174,1.019,2.533,4.66571,0.042857,-0.402857,25.462857,Promoting
1.047,5.931,0.957,4.367,4.66571,0.042857,-0.402857,25.462857,Promoting
1.065,0.604,0.994,2.507,4.66571,0.042857,-0.402857,25.462857,Promoting
0.922,0.2,1.006,1.38,4.66571,0.042857,-0.402857,25.462857,Promoting
0.931,0.846,1.008,3.24,5.552551,0.034799,-0.129304,25.054396,Promoting
1.025,0.711,1.026,0.58,5.552551,0.034799,-0.129304,25.054396,Promoting
0.748,0.01,1.122,-2.713,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.684,0.021,1.083,-0.653,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.691,0.021,1.08,-0.387,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.886,0.101,1.02,1.227,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.861,0.049,1.06,0.133,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.767,0.014,1.125,-2.713,11.713196,0.064286,-0.622857,79.027143,Promoting
0.877,0.047,1.043,0.513,11.713196,0.064286,-0.622857,79.027143,Non-promoting
1.089,0.465,0.99,2.84,11.713196,0.064286,-0.622857,79.027143,Promoting
0.919,0.17,1.047,0.96,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.889,0.029,1.058,-0.233,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.92,0.273,1.015,0.6,11.713196,0.064286,-0.622857,79.027143,Promoting
0.899,0.061,1.075,0.68,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.939,0.861,0.984,1.327,11.713196,0.064286,-0.622857,79.027143,Promoting
0.914,0.246,0.999,2.22,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.935,0.12,1.006,0.847,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.854,0.043,1.082,-0.587,11.713196,0.064286,-0.622857,79.027143,Promoting
0.883,0.167,1.067,-0.72,11.713196,0.064286,-0.622857,79.027143,Non-promoting
1.176,4.687,0.975,4.14,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.849,0.022,1.067,0.22,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.836,0.028,1.083,-0.827,11.713196,0.064286,-0.622857,79.027143,Promoting
0.892,0.092,1.054,-0.287,11.713196,0.064286,-0.622857,79.027143,Non-promoting
1.089,0.465,0.99,2.84,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.673,0.01,1.12,-1.787,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.851,0.031,1.08,-0.62,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.737,0.035,1.07,-0.127,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.893,0.041,1.08,-0.127,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.801,0.084,1.032,0.9,11.713196,0.064286,-0.622857,79.027143,Non-promoting
1.117,0.925,1.011,3.7,11.713196,0.064286,-0.622857,79.027143,Promoting
1.277,0.332,0.992,3.433,11.713196,0.064286,-0.622857,79.027143,Promoting
0.68,0.015,1.102,-0.773,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.946,0.573,0.999,1.613,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.935,0.266,1.048,0.227,11.713196,0.064286,-0.622857,79.027143,Promoting
0.907,0.378,1.053,0.173,11.713196,0.064286,-0.622857,79.027143,Promoting
1.156,0.529,1.001,3.68,11.713196,0.064286,-0.622857,79.027143,Promoting
0.945,1.119,0.981,1.687,11.713196,0.064286,-0.622857,79.027143,Promoting
1.099,13.85,0.945,4.287,11.713196,0.064286,-0.622857,79.027143,Promoting
1.319,1.758,0.969,4.293,11.713196,0.064286,-0.622857,79.027143,Promoting
0.846,0.12,1.065,0.047,11.713196,0.064286,-0.622857,79.027143,Non-promoting
1.295,0.74,0.995,3.4,11.713196,0.064286,-0.622857,79.027143,Promoting
1.169,5.513,0.969,4.367,11.713196,0.064286,-0.622857,79.027143,Promoting
0.941,1.096,0.978,1.587,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.886,0.064,1.072,-1.027,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.854,0.094,1.063,-1.18,11.713196,0.064286,-0.622857,79.027143,Promoting
0.919,0.087,1.064,0.887,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.911,0.058,1.026,0.607,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.834,0.051,1.056,-0.093,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.836,0.02,1.098,-0.967,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.929,0.108,1.015,1.213,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.893,0.06,1.02,0.94,11.713196,0.064286,-0.622857,79.027143,Non-promoting
0.961,0.076,1.117,-0.127,7.590149,0.095975,0.420124,31.271858,Promoting
0.84,5.674,0.982,2.153,7.590149,0.095975,0.420124,31.271858,Promoting
1.051,0.361,1.001,2.513,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.025,0.385,1.054,1.587,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.042,0.571,1.082,0.38,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.009,2.577,0.993,2.513,5.562073,0.117928,-0.04502,32.418821,Non-promoting
0.951,0.754,1.039,1.447,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.036,0.136,1.064,0.113,5.562073,0.117928,-0.04502,32.418821,Non-promoting
0.924,0.927,1.035,-0.227,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.028,1.755,0.988,1.987,5.562073,0.117928,-0.04502,32.418821,Non-promoting
0.936,0.143,1.015,-0.18,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.011,0.242,1.042,0.373,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.019,0.595,1.061,2.353,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.048,0.664,1.021,1.073,5.562073,0.117928,-0.04502,32.418821,Non-promoting
0.936,1.136,1.039,-0.313,5.562073,0.117928,-0.04502,32.418821,Promoting
1.105,6.756,0.992,2.493,5.562073,0.117928,-0.04502,32.418821,Promoting
1.041,1.706,0.951,2.34,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.171,0.305,1.015,2.88,5.562073,0.117928,-0.04502,32.418821,Promoting
0.953,0.091,1.07,0.573,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.075,4.268,1.01,3.507,5.562073,0.117928,-0.04502,32.418821,Non-promoting
0.981,0.629,1.07,-1.133,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.088,5.07,1.001,3.307,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.131,0.851,1.007,3.853,5.562073,0.117928,-0.04502,32.418821,Non-promoting
1.01,2.386,1.038,0.647,5.562073,0.117928,-0.04502,32.418821,Non-promoting
0.936,0.088,1.063,1.073,10.113708,0.06872,-1.02654,52.280142,Promoting
1.031,0.319,1.008,1.327,10.113708,0.06872,-1.02654,52.280142,Non-promoting
1.055,0.469,0.963,3.547,10.113708,0.06872,-1.02654,52.280142,Non-promoting
0.999,0.318,1.022,-0.653,10.113708,0.06872,-1.02654,52.280142,Non-promoting
0.939,0.049,1.051,0.22,10.113708,0.06872,-1.02654,52.280142,Non-promoting
0.993,0.049,1.011,0.567,10.113708,0.06872,-1.02654,52.280142,Non-promoting
0.941,0.049,1.025,1.22,10.113708,0.06872,-1.02654,52.280142,Non-promoting
1.025,6.561,0.98,4.34,10.113708,0.06872,-1.02654,52.280142,Promoting
1.09,11.964,0.955,4.347,10.113708,0.06872,-1.02654,52.280142,Promoting
1.086,0.557,1.004,4.427,10.113708,0.06872,-1.02654,52.280142,Non-promoting
1.117,0.171,1.004,2.48,10.113708,0.06872,-1.02654,52.280142,Non-promoting
1.277,1.604,0.908,4.62,10.113708,0.06872,-1.02654,52.280142,Non-promoting
1.025,0.229,1.021,1.607,10.113708,0.06872,-1.02654,52.280142,Promoting
0.938,0.639,1.003,4.56,10.113708,0.06872,-1.02654,52.280142,Non-promoting
0.991,0.029,1.049,0.547,10.113708,0.06872,-1.02654,52.280142,Non-promoting
1.27,1.055,0.963,5.693,10.113708,0.06872,-1.02654,52.280142,Non-promoting
1.031,0.339,0.979,3.533,10.113708,0.06872,-1.02654,52.280142,Non-promoting
1.053,0.215,1.012,1.353,10.113708,0.06872,-1.02654,52.280142,Non-promoting
1.094,0.793,1.035,2.32,9.632751,0.122172,0.416742,30.441176,Non-promoting
0.891,0.755,0.996,-0.633,9.632751,0.122172,0.416742,30.441176,Promoting
0.859,0.119,1.057,-0.507,9.632751,0.122172,0.416742,30.441176,Non-promoting
1.074,0.752,1.009,3.133,9.632751,0.122172,0.416742,30.441176,Non-promoting
1.037,1.944,1.005,0.773,9.632751,0.122172,0.416742,30.441176,Non-promoting
0.769,0.025,1.147,-2.647,9.632751,0.122172,0.416742,30.441176,Non-promoting
0.967,2.044,0.966,0.6,9.632751,0.122172,0.416742,30.441176,Non-promoting
0.921,0.332,1.056,-0.767,9.632751,0.122172,0.416742,30.441176,Non-promoting
0.892,1.035,0.994,1.88,9.632751,0.122172,0.416742,30.441176,Promoting
1.101,7.557,0.97,2.613,9.632751,0.122172,0.416742,30.441176,Non-promoting
